time,open,high,low,close,volume
2026-04-20 01:00:00,4770.66,4787.82,4757.97,4775.46,1580.0
2026-04-20 01:05:00,4775.46,4793.01,4770.77,4792.63,3116.0
2026-04-20 01:10:00,4792.63,4794.6,4782.26,4790.29,2734.0
2026-04-20 01:15:00,4790.24,4795.3,4788.84,4791.87,1831.0
2026-04-20 01:20:00,4791.87,4794.01,4784.18,4784.57,1784.0
2026-04-20 01:25:00,4784.7,4789.12,4784.07,4785.23,2025.0
2026-04-20 01:30:00,4785.26,4790.89,4784.59,4785.65,1911.0
2026-04-20 01:35:00,4785.78,4787.24,4783.2,4784.41,1345.0
2026-04-20 01:40:00,4784.41,4784.73,4779.43,4780.64,1161.0
2026-04-20 01:45:00,4780.65,4785.82,4780.46,4785.46,1105.0
2026-04-20 01:50:00,4785.47,4786.91,4782.34,4782.41,1079.0
2026-04-20 01:55:00,4782.41,4783.28,4778.04,4779.37,1041.0
2026-04-20 02:00:00,4779.37,4779.45,4772.89,4776.15,1481.0
2026-04-20 02:05:00,4776.15,4777.03,4772.02,4775.7,1271.0
2026-04-20 02:10:00,4775.74,4778.93,4772.24,4772.47,1345.0
2026-04-20 02:15:00,4772.47,4775.86,4770.84,4773.0,1353.0
2026-04-20 02:20:00,4772.97,4772.98,4768.59,4770.66,1590.0
2026-04-20 02:25:00,4770.66,4771.98,4768.07,4769.1,1099.0
2026-04-20 02:30:00,4769.1,4773.4,4768.07,4771.33,1314.0
2026-04-20 02:35:00,4771.33,4771.64,4759.32,4764.0,1806.0
2026-04-20 02:40:00,4764.0,4764.2,4745.91,4751.68,2378.0
2026-04-20 02:45:00,4751.93,4752.03,4736.93,4743.92,3078.0
2026-04-20 02:50:00,4743.91,4752.73,4743.82,4752.58,1919.0
2026-04-20 02:55:00,4752.58,4755.32,4749.98,4755.1,1509.0
2026-04-20 03:00:00,4755.1,4755.21,4744.68,4749.72,2651.0
2026-04-20 03:05:00,4749.75,4754.23,4747.01,4752.41,2117.0
2026-04-20 03:10:00,4752.41,4755.31,4749.55,4752.31,1820.0
2026-04-20 03:15:00,4752.31,4759.19,4752.0,4758.42,2126.0
2026-04-20 03:20:00,4758.42,4762.94,4756.75,4762.63,1686.0
2026-04-20 03:25:00,4762.63,4765.94,4762.02,4765.41,1325.0
2026-04-20 03:30:00,4765.41,4768.13,4761.84,4765.93,1409.0
2026-04-20 03:35:00,4765.93,4766.26,4761.12,4764.99,1282.0
2026-04-20 03:40:00,4764.99,4765.73,4763.58,4764.14,1162.0
2026-04-20 03:45:00,4764.14,4768.02,4762.65,4764.31,1271.0
